time	time	departures_all	arrivals_all	stuck_all	en-route_all	departures_drive_transit	arrivals_drive_transit	stuck_drive_transit	en-route_drive_transit	departures_ride_hail	arrivals_ride_hail	stuck_ride_hail	en-route_ride_hail	departures_walk	arrivals_walk	stuck_walk	en-route_walk	departures_walk_transit	arrivals_walk_transit	stuck_walk_transit	en-route_walk_transit
03:00:00	10800	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
03:05:00	11100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
03:10:00	11400	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
03:15:00	11700	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
03:20:00	12000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
03:25:00	12300	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
03:30:00	12600	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
03:35:00	12900	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
03:40:00	13200	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
03:45:00	13500	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
03:50:00	13800	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
03:55:00	14100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
04:00:00	14400	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
04:05:00	14700	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
04:10:00	15000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
04:15:00	15300	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
04:20:00	15600	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
04:25:00	15900	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
04:30:00	16200	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
04:35:00	16500	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
04:40:00	16800	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
04:45:00	17100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
04:50:00	17400	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
04:55:00	17700	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
05:00:00	18000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
05:05:00	18300	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
05:10:00	18600	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
05:15:00	18900	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
05:20:00	19200	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
05:25:00	19500	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
05:30:00	19800	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
05:35:00	20100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
05:40:00	20400	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
05:45:00	20700	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
05:50:00	21000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
05:55:00	21300	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
06:00:00	21600	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
06:05:00	21900	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
06:10:00	22200	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
06:15:00	22500	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
06:20:00	22800	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
06:25:00	23100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
06:30:00	23400	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
06:35:00	23700	1	0	0	1	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0
06:40:00	24000	2	0	0	3	0	0	0	0	1	0	0	2	0	0	0	0	1	0	0	1
06:45:00	24300	2	0	0	5	0	0	0	0	2	0	0	4	0	0	0	0	0	0	0	1
06:50:00	24600	0	1	0	4	0	0	0	0	0	0	0	4	0	0	0	0	0	1	0	0
06:55:00	24900	0	0	0	4	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0
07:00:00	25200	1	2	0	3	0	0	0	0	0	2	0	2	0	0	0	0	1	0	0	1
07:05:00	25500	4	2	0	5	0	0	0	0	3	2	0	3	0	0	0	0	1	0	0	2
07:10:00	25800	34	0	0	39	0	0	0	0	10	0	0	13	0	0	0	0	24	0	0	26
07:15:00	26100	60	0	0	99	0	0	0	0	55	0	0	68	0	0	0	0	5	0	0	31
07:20:00	26400	149	2	0	246	0	0	0	0	0	2	0	66	0	0	0	0	149	0	0	180
07:25:00	26700	79	6	0	319	0	0	0	0	5	5	0	66	0	0	0	0	74	1	0	253
07:30:00	27000	124	67	0	376	0	0	0	0	107	61	0	112	0	0	0	0	17	6	0	264
07:35:00	27300	70	6	0	440	0	0	0	0	10	2	0	120	0	0	0	0	60	4	0	320
07:40:00	27600	107	17	0	530	1	0	0	1	44	11	0	153	0	0	0	0	62	6	0	376
07:45:00	27900	174	25	0	679	0	0	0	1	54	8	0	199	8	0	0	8	112	17	0	471
07:50:00	28200	312	173	0	818	0	0	0	1	68	140	0	127	29	0	0	37	215	33	0	653
07:55:00	28500	609	60	0	1367	3	0	0	4	243	31	0	339	27	0	0	64	336	29	0	960
08:00:00	28800	806	83	0	2090	0	0	0	4	55	43	0	351	117	0	0	181	634	40	0	1554
08:05:00	29100	685	228	0	2547	1	0	0	5	131	168	0	314	39	2	0	218	514	58	0	2010
08:10:00	29400	659	107	0	3099	4	0	0	9	128	67	0	375	17	0	0	235	510	40	0	2480
08:15:00	29700	631	170	0	3560	1	0	0	10	86	92	0	369	7	13	0	229	537	65	0	2952
08:20:00	30000	632	176	0	4016	0	0	0	10	66	69	0	366	6	8	0	227	560	99	0	3413
08:25:00	30300	446	168	0	4294	1	0	0	11	57	90	0	333	10	24	0	213	378	54	0	3737
08:30:00	30600	509	171	0	4632	2	0	0	13	38	93	0	278	39	20	0	232	430	58	0	4109
08:35:00	30900	371	334	0	4669	0	0	0	13	44	80	0	242	23	144	0	111	304	110	0	4303
08:40:00	31200	227	240	0	4656	0	0	0	13	35	63	0	214	11	97	0	25	181	80	0	4404
08:45:00	31500	397	243	0	4810	1	0	0	14	59	36	0	237	10	144	0	-109	327	63	0	4668
08:50:00	31800	258	302	0	4766	0	0	0	14	19	32	0	224	5	190	0	-294	234	80	0	4822
08:55:00	32100	211	384	0	4593	0	0	0	14	28	73	0	179	0	248	0	-542	183	63	0	4942
09:00:00	32400	174	509	0	4258	0	0	0	14	22	36	0	165	0	410	0	-952	152	63	0	5031
09:05:00	32700	212	429	0	4041	0	0	0	14	7	51	0	121	1	301	0	-1252	204	77	0	5158
09:10:00	33000	191	382	0	3850	0	0	0	14	9	59	0	71	10	256	0	-1498	172	67	0	5263
09:15:00	33300	69	437	0	3482	0	0	0	14	14	26	0	59	1	361	0	-1858	54	50	0	5267
09:20:00	33600	190	601	0	3071	0	0	0	14	19	28	0	50	0	511	0	-2369	171	62	0	5376
09:25:00	33900	64	367	0	2768	0	0	0	14	13	9	0	54	0	320	0	-2689	51	38	0	5389
09:30:00	34200	96	264	0	2600	0	0	0	14	3	16	0	41	0	204	0	-2893	93	44	0	5438
09:35:00	34500	54	252	0	2402	0	0	0	14	14	8	0	47	5	185	0	-3073	35	59	0	5414
09:40:00	34800	49	420	0	2031	0	0	0	14	5	10	0	42	2	380	0	-3451	42	30	0	5426
09:45:00	35100	60	245	0	1846	0	0	0	14	9	14	0	37	3	197	0	-3645	48	34	0	5440
09:50:00	35400	112	241	0	1717	0	0	0	14	18	10	0	45	12	186	0	-3819	82	45	0	5477
09:55:00	35700	63	269	0	1511	0	0	0	14	3	11	0	37	3	220	0	-4036	57	38	0	5496
10:00:00	36000	112	332	0	1291	0	0	0	14	15	18	0	34	8	258	0	-4286	89	56	0	5529
10:05:00	36300	64	156	0	1199	0	0	0	14	21	13	0	42	7	96	0	-4375	36	47	0	5518
10:10:00	36600	107	247	0	1059	0	0	0	14	48	6	0	84	20	207	0	-4562	39	34	0	5523
10:15:00	36900	66	179	0	946	1	0	0	15	17	11	0	90	4	148	0	-4706	44	20	0	5547
10:20:00	37200	81	151	0	876	0	0	0	15	13	41	0	62	16	52	0	-4742	52	58	0	5541
10:25:00	37500	74	112	0	838	0	0	0	15	19	20	0	61	10	58	0	-4790	45	34	0	5552
10:30:00	37800	87	114	0	811	0	0	0	15	27	26	0	62	20	60	0	-4830	40	28	0	5564
10:35:00	38100	109	119	0	801	0	0	0	15	21	14	0	69	18	56	0	-4868	70	49	0	5585
10:40:00	38400	71	67	0	805	0	0	0	15	7	12	0	64	22	23	0	-4869	42	32	0	5595
10:45:00	38700	117	92	0	830	0	0	0	15	55	22	0	97	13	44	0	-4900	49	26	0	5618
10:50:00	39000	299	173	0	956	1	0	0	16	15	21	0	91	203	116	0	-4813	80	36	0	5662
10:55:00	39300	170	107	0	1019	0	0	0	16	27	61	0	57	108	25	0	-4730	35	21	0	5676
11:00:00	39600	83	55	0	1047	0	0	0	16	8	9	0	56	39	21	0	-4712	36	25	0	5687
11:05:00	39900	95	63	0	1079	0	0	0	16	19	14	0	61	5	17	0	-4724	71	32	0	5726
11:10:00	40200	87	74	0	1092	0	0	0	16	16	17	0	60	27	38	0	-4735	44	19	0	5751
11:15:00	40500	97	161	0	1028	0	0	0	16	17	18	0	59	9	112	0	-4838	71	31	0	5791
11:20:00	40800	186	95	0	1119	0	0	0	16	25	13	0	71	7	34	0	-4865	154	48	0	5897
11:25:00	41100	92	111	0	1100	0	0	0	16	39	16	0	94	19	64	0	-4910	34	31	0	5900
11:30:00	41400	93	84	0	1109	0	0	0	16	9	32	0	71	18	29	0	-4921	66	23	0	5943
11:35:00	41700	98	245	0	962	0	0	0	16	9	26	0	54	31	164	0	-5054	58	55	0	5946
11:40:00	42000	102	73	0	991	0	0	0	16	14	14	0	54	14	19	0	-5059	74	40	0	5980
11:45:00	42300	97	75	0	1013	0	0	0	16	21	20	0	55	16	32	0	-5075	60	23	0	6017
11:50:00	42600	118	96	0	1035	1	0	0	17	33	10	0	78	44	49	0	-5080	40	37	0	6020
11:55:00	42900	127	139	0	1023	0	0	0	17	22	25	0	75	65	70	0	-5085	40	44	0	6016
12:00:00	43200	63	185	0	901	0	0	0	17	24	14	0	85	5	132	0	-5212	34	39	0	6011
12:05:00	43500	65	116	0	850	0	0	0	17	5	45	0	45	10	21	0	-5223	50	50	0	6011
12:10:00	43800	104	83	0	871	1	0	0	18	39	5	0	79	9	44	0	-5258	55	34	0	6032
12:15:00	44100	73	61	0	883	0	0	0	18	18	13	0	84	14	30	0	-5274	41	18	0	6055
12:20:00	44400	133	96	0	920	0	0	0	18	20	8	0	96	4	40	0	-5310	109	48	0	6116
12:25:00	44700	175	87	0	1008	0	0	0	18	77	36	0	137	30	23	0	-5303	68	28	0	6156
12:30:00	45000	172	122	0	1058	0	0	0	18	91	26	0	202	31	68	0	-5340	50	28	0	6178
12:35:00	45300	131	117	0	1072	0	0	0	18	4	31	0	175	12	46	0	-5374	115	40	0	6253
12:40:00	45600	128	81	0	1119	0	0	0	18	25	39	0	161	22	18	0	-5370	81	24	0	6310
12:45:00	45900	62	86	0	1095	0	0	0	18	9	18	0	152	2	32	0	-5400	51	36	0	6325
12:50:00	46200	81	133	0	1043	0	0	0	18	4	63	0	93	31	28	0	-5397	46	42	0	6329
12:55:00	46500	68	71	0	1040	0	0	0	18	20	26	0	87	5	16	0	-5408	43	29	0	6343
13:00:00	46800	63	94	0	1009	0	0	0	18	6	27	0	66	5	39	0	-5442	52	28	0	6367
13:05:00	47100	226	203	0	1032	1	0	0	19	22	17	0	71	130	145	0	-5457	73	41	0	6399
13:10:00	47400	103	55	0	1080	0	0	0	19	15	8	0	78	42	19	0	-5434	46	28	0	6417
13:15:00	47700	91	78	0	1093	0	0	0	19	6	8	0	76	4	44	0	-5474	81	26	0	6472
13:20:00	48000	154	119	0	1128	0	0	0	19	41	53	0	64	6	27	0	-5495	107	39	0	6540
13:25:00	48300	64	92	0	1100	0	0	0	19	26	18	0	72	8	8	0	-5495	30	66	0	6504
13:30:00	48600	94	149	0	1045	0	0	0	19	22	19	0	75	24	104	0	-5575	48	26	0	6526
13:35:00	48900	179	139	0	1085	0	0	0	19	22	40	0	57	25	49	0	-5599	132	50	0	6608
13:40:00	49200	114	47	0	1152	0	0	0	19	12	8	0	61	2	20	0	-5617	100	19	0	6689
13:45:00	49500	58	95	0	1115	0	0	0	19	9	15	0	55	4	54	0	-5667	45	26	0	6708
13:50:00	49800	91	183	0	1023	1	0	0	20	26	34	0	47	22	120	0	-5765	42	29	0	6721
13:55:00	50100	77	87	0	1013	0	0	0	20	23	15	0	55	4	23	0	-5784	50	49	0	6722
14:00:00	50400	185	127	0	1071	0	0	0	20	18	18	0	55	121	83	0	-5746	46	26	0	6742
14:05:00	50700	89	108	0	1052	0	0	0	20	18	21	0	52	12	38	0	-5772	59	49	0	6752
14:10:00	51000	63	78	0	1037	0	0	0	20	28	11	0	69	2	39	0	-5809	33	28	0	6757
14:15:00	51300	252	72	0	1217	0	0	0	20	47	9	0	107	23	38	0	-5824	182	25	0	6914
14:20:00	51600	208	117	0	1308	0	0	0	20	47	24	0	130	40	37	0	-5821	121	56	0	6979
14:25:00	51900	133	107	0	1334	0	0	0	20	11	51	0	90	2	21	0	-5840	120	35	0	7064
14:30:00	52200	105	99	0	1340	0	0	0	20	15	30	0	75	10	44	0	-5874	80	25	0	7119
14:35:00	52500	111	212	0	1239	0	0	0	20	30	33	0	72	36	130	0	-5968	45	49	0	7115
14:40:00	52800	58	112	0	1185	0	0	0	20	13	11	0	74	3	70	0	-6035	42	31	0	7126
14:45:00	53100	83	182	0	1086	0	0	0	20	13	40	0	47	37	100	0	-6098	33	42	0	7117
14:50:00	53400	51	167	0	970	0	0	0	20	14	8	0	53	2	128	0	-6224	35	31	0	7121
14:55:00	53700	116	112	0	974	0	0	0	20	19	27	0	45	17	34	0	-6241	80	51	0	7150
15:00:00	54000	143	135	0	982	1	0	0	21	4	22	0	27	56	85	0	-6270	82	28	0	7204
15:05:00	54300	137	75	0	1044	0	0	0	21	47	7	0	67	26	24	0	-6268	64	44	0	7224
15:10:00	54600	61	63	0	1042	0	0	0	21	25	12	0	80	5	19	0	-6282	31	32	0	7223
15:15:00	54900	114	121	0	1035	0	0	0	21	10	7	0	83	49	74	0	-6307	55	40	0	7238
15:20:00	55200	124	220	0	939	0	0	0	21	7	22	0	68	89	160	0	-6378	28	38	0	7228
15:25:00	55500	85	163	0	861	0	0	0	21	11	19	0	60	16	102	0	-6464	58	42	0	7244
15:30:00	55800	100	69	0	892	0	0	0	21	42	33	0	69	16	9	0	-6457	42	27	0	7259
15:35:00	56100	115	103	0	904	0	0	0	21	30	22	0	77	57	46	0	-6446	28	35	0	7252
15:40:00	56400	133	116	0	921	0	0	0	21	81	4	0	154	13	81	0	-6514	39	31	0	7260
15:45:00	56700	225	96	0	1050	0	0	0	21	29	10	0	173	137	53	0	-6430	59	33	0	7286
15:50:00	57000	137	77	0	1110	0	0	0	21	10	27	0	156	113	18	0	-6335	14	32	0	7268
15:55:00	57300	130	105	0	1135	0	0	0	21	40	39	0	157	20	32	0	-6347	70	34	0	7304
16:00:00	57600	87	88	0	1134	0	0	0	21	15	29	0	143	31	26	0	-6342	41	33	0	7312
16:05:00	57900	102	201	0	1035	0	0	0	21	15	94	0	64	40	74	0	-6376	47	33	0	7326
16:10:00	58200	81	78	0	1038	0	0	0	21	21	7	0	78	15	40	0	-6401	45	31	0	7340
16:15:00	58500	181	202	0	1017	0	0	0	21	26	47	0	57	101	132	0	-6432	54	23	0	7371
16:20:00	58800	137	222	0	932	0	0	0	21	20	8	0	69	79	170	0	-6523	38	44	0	7365
16:25:00	59100	195	77	0	1050	0	0	0	21	45	16	0	98	40	33	0	-6516	110	28	0	7447
16:30:00	59400	155	107	0	1098	0	0	0	21	18	42	0	74	78	44	0	-6482	59	21	0	7485
16:35:00	59700	222	134	0	1186	0	0	0	21	30	19	0	85	90	70	0	-6462	102	45	0	7542
16:40:00	60000	319	87	0	1418	3	0	0	24	26	28	0	83	137	30	0	-6355	153	29	0	7666
16:45:00	60300	287	199	0	1506	2	0	0	26	66	27	0	122	101	143	0	-6397	118	29	0	7755
16:50:00	60600	311	149	0	1668	0	0	0	26	32	28	0	126	104	69	0	-6362	175	52	0	7878
16:55:00	60900	327	154	0	1841	2	0	0	28	111	24	0	213	119	86	0	-6329	95	44	0	7929
17:00:00	61200	324	114	0	2051	0	0	0	28	68	42	0	239	182	47	0	-6194	74	25	0	7978
17:05:00	61500	374	208	0	2217	0	0	0	28	48	67	0	220	225	94	0	-6063	101	47	0	8032
17:10:00	61800	532	109	0	2640	0	0	0	28	45	36	0	229	365	47	0	-5745	122	26	0	8128
17:15:00	62100	341	185	0	2796	0	0	0	28	120	64	0	285	90	85	0	-5740	131	36	0	8223
17:20:00	62400	389	226	0	2959	0	0	0	28	72	62	0	295	260	102	0	-5582	57	62	0	8218
17:25:00	62700	690	262	0	3387	0	0	0	28	66	70	0	291	504	163	0	-5241	120	29	0	8309
17:30:00	63000	621	330	0	3678	0	0	0	28	126	92	0	325	344	182	0	-5079	151	56	0	8404
17:35:00	63300	644	301	0	4021	0	0	0	28	165	77	0	413	338	148	0	-4889	141	76	0	8469
17:40:00	63600	787	437	0	4371	0	0	0	28	241	83	0	571	343	302	0	-4848	203	52	0	8620
17:45:00	63900	722	475	0	4618	0	0	0	28	161	126	0	606	393	290	0	-4745	168	59	0	8729
17:50:00	64200	990	428	0	5180	0	0	0	28	312	85	0	833	504	272	0	-4513	174	71	0	8832
17:55:00	64500	798	458	0	5520	0	0	0	28	96	104	0	825	537	289	0	-4265	165	65	0	8932
18:00:00	64800	462	419	0	5563	0	0	0	28	43	99	0	769	173	268	0	-4360	246	52	0	9126
18:05:00	65100	299	568	0	5294	1	0	0	29	46	125	0	690	81	356	0	-4635	171	87	0	9210
18:10:00	65400	186	585	0	4895	0	0	0	29	13	225	0	478	51	293	0	-4877	122	67	0	9265
18:15:00	65700	116	612	0	4399	0	0	0	29	24	152	0	350	15	372	0	-5234	77	88	0	9254
18:20:00	66000	136	623	0	3912	0	0	0	29	27	67	0	310	26	481	0	-5689	83	75	0	9262
18:25:00	66300	110	504	0	3518	0	0	0	29	27	49	0	288	33	390	0	-6046	50	65	0	9247
18:30:00	66600	96	581	0	3033	1	0	0	30	10	78	0	220	38	442	0	-6450	47	61	0	9233
18:35:00	66900	106	496	0	2643	0	0	0	30	31	41	0	210	28	394	0	-6816	47	61	0	9219
18:40:00	67200	170	520	0	2293	0	0	0	30	30	69	0	171	108	393	0	-7101	32	58	0	9193
18:45:00	67500	94	341	0	2046	0	0	0	30	39	50	0	160	30	221	0	-7292	25	70	0	9148
18:50:00	67800	114	292	0	1868	0	0	0	30	38	6	0	192	44	239	0	-7487	32	47	0	9133
18:55:00	68100	120	360	0	1628	0	0	0	30	44	33	0	203	37	283	0	-7733	39	44	0	9128
19:00:00	68400	55	282	0	1401	0	0	0	30	5	59	0	149	21	200	0	-7912	29	23	0	9134
19:05:00	68700	75	278	0	1198	0	0	0	30	21	10	0	160	36	220	0	-8096	18	48	0	9104
19:10:00	69000	54	148	0	1104	0	0	0	30	15	20	0	155	10	99	0	-8185	29	29	0	9104
19:15:00	69300	228	141	0	1191	0	0	0	30	10	13	0	152	177	99	0	-8107	41	29	0	9116
19:20:00	69600	97	237	0	1051	0	0	0	30	12	37	0	127	75	160	0	-8192	10	40	0	9086
19:25:00	69900	52	125	0	978	0	0	0	30	22	15	0	134	20	76	0	-8248	10	34	0	9062
19:30:00	70200	102	142	0	938	0	0	0	30	3	68	0	69	80	54	0	-8222	19	20	0	9061
19:35:00	70500	65	112	0	891	0	0	0	30	28	11	0	86	25	65	0	-8262	12	36	0	9037
19:40:00	70800	133	85	0	939	0	0	0	30	33	3	0	116	81	52	0	-8233	19	30	0	9026
19:45:00	71100	63	67	0	935	0	0	0	30	9	12	0	113	23	41	0	-8251	31	14	0	9043
19:50:00	71400	55	73	0	917	0	0	0	30	20	32	0	101	18	25	0	-8258	17	16	0	9044
19:55:00	71700	172	79	0	1010	0	0	0	30	93	6	0	188	47	46	0	-8257	32	27	0	9049
20:00:00	72000	54	110	0	954	0	0	0	30	6	19	0	175	15	73	0	-8315	33	18	0	9064
20:05:00	72300	36	75	0	915	0	0	0	30	0	12	0	163	1	45	0	-8359	35	18	0	9081
20:10:00	72600	18	85	0	848	0	0	0	30	0	18	0	145	1	47	0	-8405	17	20	0	9078
20:15:00	72900	33	112	0	769	0	0	0	30	15	22	0	138	7	83	0	-8481	11	7	0	9082
20:20:00	73200	3	157	0	615	0	0	0	30	0	67	0	71	0	62	0	-8543	3	28	0	9057
20:25:00	73500	2	161	0	456	0	0	0	30	0	8	0	63	0	130	0	-8673	2	23	0	9036
20:30:00	73800	1	156	0	301	0	0	0	30	0	0	0	63	0	134	0	-8807	1	22	0	9015
20:35:00	74100	0	48	0	253	0	0	0	30	0	1	0	62	0	42	0	-8849	0	5	0	9010
20:40:00	74400	2	46	0	209	0	0	0	30	0	9	0	53	0	15	0	-8864	2	22	0	8990
20:45:00	74700	15	58	0	166	0	0	0	30	4	9	0	48	10	47	0	-8901	1	2	0	8989
20:50:00	75000	0	26	0	140	0	0	0	30	0	15	0	33	0	8	0	-8909	0	3	0	8986
20:55:00	75300	0	10	0	130	0	0	0	30	0	0	0	33	0	0	0	-8909	0	10	0	8976
21:00:00	75600	4	14	0	120	0	0	0	30	0	0	0	33	0	12	0	-8921	4	2	0	8978
21:05:00	75900	0	4	0	116	0	0	0	30	0	0	0	33	0	1	0	-8922	0	3	0	8975
21:10:00	76200	0	14	0	102	0	0	0	30	0	0	0	33	0	11	0	-8933	0	3	0	8972
21:15:00	76500	1	16	0	87	0	0	0	30	0	4	0	29	0	10	0	-8943	1	2	0	8971
21:20:00	76800	3	34	0	56	0	0	0	30	0	0	0	29	1	31	0	-8973	2	3	0	8970
21:25:00	77100	0	8	0	48	0	0	0	30	0	0	0	29	0	3	0	-8976	0	5	0	8965
21:30:00	77400	0	6	0	42	0	0	0	30	0	0	0	29	0	6	0	-8982	0	0	0	8965
21:35:00	77700	0	4	0	38	0	0	0	30	0	0	0	29	0	0	0	-8982	0	4	0	8961
21:40:00	78000	0	3	0	35	0	0	0	30	0	0	0	29	0	3	0	-8985	0	0	0	8961
21:45:00	78300	0	3	0	32	0	0	0	30	0	0	0	29	0	3	0	-8988	0	0	0	8961
21:50:00	78600	0	9	0	23	0	0	0	30	0	0	0	29	0	9	0	-8997	0	0	0	8961
21:55:00	78900	0	2	0	21	0	0	0	30	0	0	0	29	0	1	0	-8998	0	1	0	8960
22:00:00	79200	0	2	0	19	0	0	0	30	0	0	0	29	0	0	0	-8998	0	2	0	8958
22:05:00	79500	0	0	0	19	0	0	0	30	0	0	0	29	0	0	0	-8998	0	0	0	8958
