time	time	departures_all	arrivals_all	stuck_all	en-route_all	departures_drive_transit	arrivals_drive_transit	stuck_drive_transit	en-route_drive_transit	departures_ride_hail	arrivals_ride_hail	stuck_ride_hail	en-route_ride_hail	departures_walk	arrivals_walk	stuck_walk	en-route_walk	departures_walk_transit	arrivals_walk_transit	stuck_walk_transit	en-route_walk_transit
03:00:00	10800	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
03:05:00	11100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
03:10:00	11400	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
03:15:00	11700	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
03:20:00	12000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
03:25:00	12300	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
03:30:00	12600	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
03:35:00	12900	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
03:40:00	13200	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
03:45:00	13500	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
03:50:00	13800	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
03:55:00	14100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
04:00:00	14400	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
04:05:00	14700	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
04:10:00	15000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
04:15:00	15300	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
04:20:00	15600	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
04:25:00	15900	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
04:30:00	16200	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
04:35:00	16500	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
04:40:00	16800	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
04:45:00	17100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
04:50:00	17400	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
04:55:00	17700	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
05:00:00	18000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
05:05:00	18300	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
05:10:00	18600	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
05:15:00	18900	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
05:20:00	19200	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
05:25:00	19500	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
05:30:00	19800	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
05:35:00	20100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
05:40:00	20400	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
05:45:00	20700	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
05:50:00	21000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
05:55:00	21300	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
06:00:00	21600	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
06:05:00	21900	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
06:10:00	22200	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
06:15:00	22500	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
06:20:00	22800	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
06:25:00	23100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
06:30:00	23400	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
06:35:00	23700	1	0	0	1	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0
06:40:00	24000	2	0	0	3	0	0	0	0	1	0	0	2	0	0	0	0	1	0	0	1
06:45:00	24300	2	0	0	5	0	0	0	0	2	0	0	4	0	0	0	0	0	0	0	1
06:50:00	24600	0	1	0	4	0	0	0	0	0	0	0	4	0	0	0	0	0	1	0	0
06:55:00	24900	0	0	0	4	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0
07:00:00	25200	1	2	0	3	0	0	0	0	0	2	0	2	0	0	0	0	1	0	0	1
07:05:00	25500	4	2	0	5	0	0	0	0	3	2	0	3	0	0	0	0	1	0	0	2
07:10:00	25800	34	0	0	39	0	0	0	0	10	0	0	13	0	0	0	0	24	0	0	26
07:15:00	26100	60	0	0	99	0	0	0	0	55	0	0	68	0	0	0	0	5	0	0	31
07:20:00	26400	149	2	0	246	0	0	0	0	0	2	0	66	0	0	0	0	149	0	0	180
07:25:00	26700	79	6	0	319	0	0	0	0	5	5	0	66	0	0	0	0	74	1	0	253
07:30:00	27000	124	67	0	376	0	0	0	0	107	61	0	112	0	0	0	0	17	6	0	264
07:35:00	27300	70	7	0	439	0	0	0	0	10	3	0	119	0	0	0	0	60	4	0	320
07:40:00	27600	106	17	0	528	1	0	0	1	43	10	0	152	0	0	0	0	62	7	0	375
07:45:00	27900	175	21	0	682	0	0	0	1	53	5	0	200	10	0	0	10	112	16	0	471
07:50:00	28200	314	174	0	822	1	0	0	2	69	141	0	128	30	0	0	40	214	33	0	652
07:55:00	28500	609	59	0	1372	1	0	0	3	251	30	0	349	22	0	0	62	335	29	0	958
08:00:00	28800	807	122	0	2057	1	0	0	4	58	76	0	331	116	0	0	178	632	46	0	1544
08:05:00	29100	687	135	0	2609	1	0	0	5	131	81	0	381	41	3	0	216	514	51	0	2007
08:10:00	29400	661	142	0	3128	4	0	0	9	134	103	0	412	13	1	0	228	510	38	0	2479
08:15:00	29700	633	192	0	3569	4	0	0	13	86	114	0	384	8	13	0	223	535	65	0	2949
08:20:00	30000	634	166	0	4037	1	0	0	14	68	55	0	397	7	7	0	223	558	104	0	3403
08:25:00	30300	437	143	0	4331	0	0	0	14	56	65	0	388	11	24	0	210	370	54	0	3719
08:30:00	30600	510	173	0	4668	1	0	0	15	46	97	0	337	34	21	0	223	429	55	0	4093
08:35:00	30900	372	347	0	4693	0	0	0	15	47	97	0	287	20	147	0	96	305	103	0	4295
08:40:00	31200	228	255	0	4666	1	0	0	16	37	74	0	250	9	96	0	9	181	85	0	4391
08:45:00	31500	394	262	0	4798	0	0	0	16	63	57	0	256	6	137	0	-122	325	68	0	4648
08:50:00	31800	256	304	0	4750	0	0	0	16	16	36	0	236	5	188	0	-305	235	80	0	4803
08:55:00	32100	211	357	0	4604	1	0	0	17	28	42	0	222	0	246	0	-551	182	69	0	4916
09:00:00	32400	173	491	0	4286	0	0	0	17	21	23	0	220	1	409	0	-959	151	59	0	5008
09:05:00	32700	212	461	0	4037	0	0	0	17	7	82	0	145	1	306	0	-1264	204	73	0	5139
09:10:00	33000	192	344	0	3885	0	0	0	17	11	40	0	116	9	242	0	-1497	172	62	0	5249
09:15:00	33300	69	455	0	3499	0	0	0	17	14	48	0	82	0	367	0	-1864	55	40	0	5264
09:20:00	33600	188	604	0	3083	0	0	0	17	18	23	0	77	0	512	0	-2376	170	69	0	5365
09:25:00	33900	64	370	0	2777	0	0	0	17	13	13	0	77	0	323	0	-2699	51	34	0	5382
09:30:00	34200	96	267	0	2606	0	0	0	17	3	28	0	52	0	195	0	-2894	93	44	0	5431
09:35:00	34500	53	257	0	2402	0	0	0	17	12	11	0	53	6	185	0	-3073	35	61	0	5405
09:40:00	34800	52	423	0	2031	0	0	0	17	5	9	0	49	2	375	0	-3446	45	39	0	5411
09:45:00	35100	58	254	0	1835	0	0	0	17	7	17	0	39	4	203	0	-3645	47	34	0	5424
09:50:00	35400	112	242	0	1705	0	0	0	17	19	8	0	50	10	185	0	-3820	83	49	0	5458
09:55:00	35700	64	261	0	1508	0	0	0	17	3	6	0	47	3	218	0	-4035	58	37	0	5479
10:00:00	36000	112	323	0	1297	0	0	0	17	14	14	0	47	9	257	0	-4283	89	52	0	5516
10:05:00	36300	63	157	0	1203	0	0	0	17	20	15	0	52	7	98	0	-4374	36	44	0	5508
10:10:00	36600	111	255	0	1059	0	0	0	17	53	15	0	90	18	205	0	-4561	40	35	0	5513
10:15:00	36900	68	174	0	953	1	0	0	18	18	8	0	100	4	147	0	-4704	45	19	0	5539
10:20:00	37200	72	155	0	870	0	0	0	18	13	46	0	67	9	50	0	-4745	50	59	0	5530
10:25:00	37500	76	110	0	836	0	0	0	18	19	21	0	65	10	54	0	-4789	47	35	0	5542
10:30:00	37800	92	97	0	831	0	0	0	18	27	16	0	76	21	57	0	-4825	44	24	0	5562
10:35:00	38100	106	123	0	814	0	0	0	18	23	12	0	87	15	61	0	-4871	68	50	0	5580
10:40:00	38400	68	70	0	812	0	0	0	18	7	13	0	81	20	25	0	-4876	41	32	0	5589
10:45:00	38700	121	121	0	812	0	0	0	18	53	48	0	86	15	46	0	-4907	53	27	0	5615
10:50:00	39000	303	157	0	958	1	0	0	19	15	6	0	95	203	113	0	-4817	84	38	0	5661
10:55:00	39300	169	53	0	1074	0	0	0	19	28	5	0	118	103	23	0	-4737	38	25	0	5674
11:00:00	39600	79	65	0	1088	0	0	0	19	10	26	0	102	36	14	0	-4715	33	25	0	5682
11:05:00	39900	91	106	0	1073	0	0	0	19	16	56	0	62	5	16	0	-4726	70	34	0	5718
11:10:00	40200	88	70	0	1091	0	0	0	19	16	14	0	64	27	38	0	-4737	45	18	0	5745
11:15:00	40500	98	157	0	1032	0	0	0	19	17	14	0	67	10	112	0	-4839	71	31	0	5785
11:20:00	40800	185	90	0	1127	0	0	0	19	24	12	0	79	7	30	0	-4862	154	48	0	5891
11:25:00	41100	94	124	0	1097	0	0	0	19	37	29	0	87	20	62	0	-4904	37	33	0	5895
11:30:00	41400	91	85	0	1103	0	0	0	19	7	34	0	60	18	28	0	-4914	66	23	0	5938
11:35:00	41700	98	233	0	968	0	0	0	19	10	14	0	56	30	164	0	-5048	58	55	0	5941
11:40:00	42000	104	76	0	996	0	0	0	19	14	17	0	53	15	19	0	-5052	75	40	0	5976
11:45:00	42300	96	75	0	1017	0	0	0	19	22	19	0	56	15	32	0	-5069	59	24	0	6011
11:50:00	42600	120	98	0	1039	1	0	0	20	33	9	0	80	46	51	0	-5074	40	38	0	6013
11:55:00	42900	126	154	0	1011	0	0	0	20	21	26	0	75	65	71	0	-5080	40	57	0	5996
12:00:00	43200	63	174	0	900	0	0	0	20	22	12	0	85	7	129	0	-5202	34	33	0	5997
12:05:00	43500	64	96	0	868	0	0	0	20	5	29	0	61	9	20	0	-5213	50	47	0	6000
12:10:00	43800	105	102	0	871	1	0	0	21	38	18	0	81	12	47	0	-5248	54	37	0	6017
12:15:00	44100	74	63	0	882	0	0	0	21	18	15	0	84	15	28	0	-5261	41	20	0	6038
12:20:00	44400	132	97	0	917	0	0	0	21	20	7	0	97	3	42	0	-5300	109	48	0	6099
12:25:00	44700	174	49	0	1042	0	0	0	21	79	4	0	172	28	17	0	-5289	67	28	0	6138
12:30:00	45000	172	157	0	1057	0	0	0	21	86	61	0	197	36	70	0	-5323	50	26	0	6162
12:35:00	45300	130	118	0	1069	0	0	0	21	4	35	0	166	9	43	0	-5357	117	40	0	6239
12:40:00	45600	132	116	0	1085	0	0	0	21	26	75	0	117	22	15	0	-5350	84	26	0	6297
12:45:00	45900	60	89	0	1056	0	0	0	21	9	24	0	102	1	30	0	-5379	50	35	0	6312
12:50:00	46200	82	85	0	1053	0	0	0	21	5	9	0	98	30	32	0	-5381	47	44	0	6315
12:55:00	46500	66	86	0	1033	0	0	0	21	22	38	0	82	2	15	0	-5394	42	33	0	6324
13:00:00	46800	67	115	0	985	0	0	0	21	6	45	0	43	5	47	0	-5436	56	23	0	6357
13:05:00	47100	223	206	0	1002	1	0	0	22	21	23	0	41	130	142	0	-5448	71	41	0	6387
13:10:00	47400	110	57	0	1055	0	0	0	22	15	7	0	49	48	20	0	-5420	47	30	0	6404
13:15:00	47700	97	80	0	1072	0	0	0	22	9	9	0	49	4	42	0	-5458	84	29	0	6459
13:20:00	48000	146	86	0	1132	0	0	0	22	34	21	0	62	9	28	0	-5477	103	37	0	6525
13:25:00	48300	63	87	0	1108	0	0	0	22	26	18	0	70	8	8	0	-5477	29	61	0	6493
13:30:00	48600	95	141	0	1062	0	0	0	22	23	15	0	78	25	104	0	-5556	47	22	0	6518
13:35:00	48900	182	137	0	1107	0	0	0	22	23	29	0	72	27	50	0	-5579	132	58	0	6592
13:40:00	49200	110	47	0	1170	0	0	0	22	12	9	0	75	2	18	0	-5595	96	20	0	6668
13:45:00	49500	55	105	0	1120	0	0	0	22	8	26	0	57	4	54	0	-5645	43	25	0	6686
13:50:00	49800	90	182	0	1028	1	0	0	23	26	36	0	47	21	118	0	-5742	42	28	0	6700
13:55:00	50100	77	92	0	1013	0	0	0	23	23	17	0	53	4	27	0	-5765	50	48	0	6702
14:00:00	50400	187	124	0	1076	0	0	0	23	16	18	0	51	124	85	0	-5726	47	21	0	6728
14:05:00	50700	87	101	0	1062	0	0	0	23	17	16	0	52	13	39	0	-5752	57	46	0	6739
14:10:00	51000	64	79	0	1047	0	0	0	23	28	12	0	68	2	43	0	-5793	34	24	0	6749
14:15:00	51300	251	76	0	1222	0	0	0	23	45	9	0	104	22	41	0	-5812	184	26	0	6907
14:20:00	51600	210	113	0	1319	0	0	0	23	44	21	0	127	44	36	0	-5804	122	56	0	6973
14:25:00	51900	134	95	0	1358	0	0	0	23	11	34	0	104	2	25	0	-5827	121	36	0	7058
14:30:00	52200	107	122	0	1343	0	0	0	23	15	41	0	78	12	51	0	-5866	80	30	0	7108
14:35:00	52500	108	219	0	1232	0	0	0	23	29	41	0	66	35	131	0	-5962	44	47	0	7105
14:40:00	52800	57	112	0	1177	0	0	0	23	13	10	0	69	3	71	0	-6030	41	31	0	7115
14:45:00	53100	82	166	0	1093	0	0	0	23	13	23	0	59	36	104	0	-6098	33	39	0	7109
14:50:00	53400	52	172	0	973	0	0	0	23	13	10	0	62	3	130	0	-6225	36	32	0	7113
14:55:00	53700	114	113	0	974	1	0	0	24	18	34	0	46	17	31	0	-6239	78	48	0	7143
15:00:00	54000	146	112	0	1008	0	0	0	24	6	8	0	44	55	78	0	-6262	85	26	0	7202
15:05:00	54300	139	93	0	1054	0	0	0	24	47	21	0	70	30	20	0	-6252	62	52	0	7212
15:10:00	54600	59	64	0	1049	0	0	0	24	23	13	0	80	8	20	0	-6264	28	31	0	7209
15:15:00	54900	119	120	0	1048	0	0	0	24	10	9	0	81	54	74	0	-6284	55	37	0	7227
15:20:00	55200	122	220	0	950	0	0	0	24	6	14	0	73	89	163	0	-6358	27	43	0	7211
15:25:00	55500	79	174	0	855	0	0	0	24	11	29	0	55	13	104	0	-6449	55	41	0	7225
15:30:00	55800	101	47	0	909	0	0	0	24	42	7	0	90	19	13	0	-6443	40	27	0	7238
15:35:00	56100	109	119	0	899	0	0	0	24	26	37	0	79	56	45	0	-6432	27	37	0	7228
15:40:00	56400	132	123	0	908	0	0	0	24	72	12	0	139	22	79	0	-6489	38	32	0	7234
15:45:00	56700	227	91	0	1044	0	0	0	24	26	9	0	156	141	53	0	-6401	60	29	0	7265
15:50:00	57000	144	67	0	1121	0	0	0	24	11	11	0	156	116	23	0	-6308	17	33	0	7249
15:55:00	57300	124	74	0	1171	0	0	0	24	35	7	0	184	21	35	0	-6322	68	32	0	7285
16:00:00	57600	84	77	0	1178	0	0	0	24	16	26	0	174	30	21	0	-6313	38	30	0	7293
16:05:00	57900	107	221	0	1064	0	0	0	24	15	116	0	73	34	75	0	-6354	58	30	0	7321
16:10:00	58200	82	98	0	1048	0	0	0	24	19	28	0	64	17	41	0	-6378	46	29	0	7338
16:15:00	58500	184	194	0	1038	0	0	0	24	27	35	0	56	99	137	0	-6416	58	22	0	7374
16:20:00	58800	135	216	0	957	0	0	0	24	20	6	0	70	76	170	0	-6510	39	40	0	7373
16:25:00	59100	196	75	0	1078	0	0	0	24	48	17	0	101	36	31	0	-6505	112	27	0	7458
16:30:00	59400	157	103	0	1132	0	0	0	24	22	42	0	81	76	41	0	-6470	59	20	0	7497
16:35:00	59700	218	124	0	1226	0	0	0	24	30	19	0	92	88	66	0	-6448	100	39	0	7558
16:40:00	60000	317	96	0	1447	3	0	0	27	24	33	0	83	135	33	0	-6346	155	30	0	7683
16:45:00	60300	297	193	0	1551	2	0	0	29	70	15	0	138	100	150	0	-6396	125	28	0	7780
16:50:00	60600	311	174	0	1688	0	0	0	29	30	46	0	122	106	77	0	-6367	175	51	0	7904
16:55:00	60900	322	150	0	1860	2	0	0	31	111	28	0	205	118	83	0	-6332	91	39	0	7956
17:00:00	61200	329	106	0	2083	0	0	0	31	67	32	0	240	185	49	0	-6196	77	25	0	8008
17:05:00	61500	370	236	0	2217	0	0	0	31	52	91	0	201	220	89	0	-6065	98	56	0	8050
17:10:00	61800	532	107	0	2642	0	0	0	31	46	30	0	217	367	51	0	-5749	119	26	0	8143
17:15:00	62100	338	143	0	2837	0	0	0	31	120	21	0	316	91	85	0	-5743	127	37	0	8233
17:20:00	62400	393	260	0	2970	0	0	0	31	72	83	0	305	262	115	0	-5596	59	62	0	8230
17:25:00	62700	692	295	0	3367	0	0	0	31	67	97	0	275	508	169	0	-5257	117	29	0	8318
17:30:00	63000	625	326	0	3666	0	0	0	31	128	83	0	320	343	181	0	-5095	154	62	0	8410
17:35:00	63300	636	316	0	3986	0	0	0	31	154	99	0	375	343	148	0	-4900	139	69	0	8480
17:40:00	63600	801	417	0	4370	0	0	0	31	253	74	0	554	343	297	0	-4854	205	46	0	8639
17:45:00	63900	730	477	0	4623	0	0	0	31	165	131	0	588	400	288	0	-4742	165	58	0	8746
17:50:00	64200	970	406	0	5187	0	0	0	31	308	64	0	832	498	273	0	-4517	164	69	0	8841
17:55:00	64500	797	421	0	5563	0	0	0	31	97	70	0	859	541	289	0	-4265	159	62	0	8938
18:00:00	64800	468	491	0	5540	0	0	0	31	42	162	0	739	176	277	0	-4366	250	52	0	9136
18:05:00	65100	305	619	0	5226	1	0	0	32	49	165	0	623	81	364	0	-4649	174	90	0	9220
18:10:00	65400	176	424	0	4978	0	0	0	32	16	67	0	572	48	285	0	-4886	112	72	0	9260
18:15:00	65700	122	549	0	4551	0	0	0	32	25	93	0	504	20	375	0	-5241	77	81	0	9256
18:20:00	66000	130	600	0	4081	1	0	0	33	28	42	0	490	25	479	0	-5695	76	79	0	9253
18:25:00	66300	106	607	0	3580	0	0	0	33	22	155	0	357	34	385	0	-6046	50	67	0	9236
18:30:00	66600	96	603	0	3073	0	0	0	33	11	110	0	258	37	435	0	-6444	48	58	0	9226
18:35:00	66900	106	559	0	2620	0	0	0	33	34	82	0	210	27	408	0	-6825	45	69	0	9202
18:40:00	67200	169	480	0	2309	0	0	0	33	31	22	0	219	106	403	0	-7122	32	55	0	9179
18:45:00	67500	97	313	0	2093	0	0	0	33	42	34	0	227	28	221	0	-7315	27	58	0	9148
18:50:00	67800	113	317	0	1889	0	0	0	33	40	35	0	232	41	228	0	-7502	32	54	0	9126
18:55:00	68100	123	351	0	1661	0	0	0	33	50	31	0	251	35	277	0	-7744	38	43	0	9121
19:00:00	68400	54	301	0	1414	0	0	0	33	5	73	0	183	20	195	0	-7919	29	33	0	9117
19:05:00	68700	74	269	0	1219	0	0	0	33	22	7	0	198	35	223	0	-8107	17	39	0	9095
19:10:00	69000	54	170	0	1103	0	0	0	33	15	37	0	176	12	100	0	-8195	27	33	0	9089
19:15:00	69300	224	150	0	1177	0	0	0	33	9	24	0	161	175	97	0	-8117	40	29	0	9100
19:20:00	69600	101	214	0	1064	0	0	0	33	14	13	0	162	75	161	0	-8203	12	40	0	9072
19:25:00	69900	52	134	0	982	0	0	0	33	21	34	0	149	21	71	0	-8253	10	29	0	9053
19:30:00	70200	102	109	0	975	0	0	0	33	3	37	0	115	82	53	0	-8224	17	19	0	9051
19:35:00	70500	67	110	0	932	0	0	0	33	27	9	0	133	29	62	0	-8257	11	39	0	9023
19:40:00	70800	129	139	0	922	0	0	0	33	36	60	0	109	77	51	0	-8231	16	28	0	9011
19:45:00	71100	65	76	0	911	0	0	0	33	9	23	0	95	27	44	0	-8248	29	9	0	9031
19:50:00	71400	57	73	0	895	0	0	0	33	22	22	0	95	18	33	0	-8263	17	18	0	9030
19:55:00	71700	165	77	0	983	0	0	0	33	88	10	0	173	44	43	0	-8262	33	24	0	9039
20:00:00	72000	54	102	0	935	0	0	0	33	7	14	0	166	13	73	0	-8322	34	15	0	9058
20:05:00	72300	39	62	0	912	0	0	0	33	0	5	0	161	3	37	0	-8356	36	20	0	9074
20:10:00	72600	21	76	0	857	0	0	0	33	0	14	0	147	1	43	0	-8398	20	19	0	9075
20:15:00	72900	33	123	0	767	0	0	0	33	16	32	0	131	8	84	0	-8474	9	7	0	9077
20:20:00	73200	3	135	0	635	0	0	0	33	0	47	0	84	0	60	0	-8534	3	28	0	9052
20:25:00	73500	1	188	0	448	0	0	0	33	0	31	0	53	0	131	0	-8665	1	26	0	9027
20:30:00	73800	1	158	0	291	0	0	0	33	0	1	0	52	0	136	0	-8801	1	21	0	9007
20:35:00	74100	0	61	0	230	0	0	0	33	0	12	0	40	0	42	0	-8843	0	7	0	9000
20:40:00	74400	2	36	0	196	0	0	0	33	0	3	0	37	0	13	0	-8856	2	20	0	8982
20:45:00	74700	9	56	0	149	0	0	0	33	0	6	0	31	8	48	0	-8896	1	2	0	8981
20:50:00	75000	4	13	0	140	0	0	0	33	4	4	0	31	0	7	0	-8903	0	2	0	8979
20:55:00	75300	0	9	0	131	0	0	0	33	0	0	0	31	0	0	0	-8903	0	9	0	8970
21:00:00	75600	4	16	0	119	0	0	0	33	0	0	0	31	0	14	0	-8917	4	2	0	8972
21:05:00	75900	0	10	0	109	0	0	0	33	0	0	0	31	0	5	0	-8922	0	5	0	8967
21:10:00	76200	1	15	0	95	0	0	0	33	0	4	0	27	0	10	0	-8932	1	1	0	8967
21:15:00	76500	1	12	0	84	0	0	0	33	0	0	0	27	0	10	0	-8942	1	2	0	8966
21:20:00	76800	3	26	0	61	0	0	0	33	0	0	0	27	1	25	0	-8966	2	1	0	8967
21:25:00	77100	0	15	0	46	0	0	0	33	0	0	0	27	0	10	0	-8976	0	5	0	8962
21:30:00	77400	0	7	0	39	0	0	0	33	0	0	0	27	0	7	0	-8983	0	0	0	8962
21:35:00	77700	0	4	0	35	0	0	0	33	0	0	0	27	0	0	0	-8983	0	4	0	8958
21:40:00	78000	0	2	0	33	0	0	0	33	0	0	0	27	0	2	0	-8985	0	0	0	8958
21:45:00	78300	0	4	0	29	0	0	0	33	0	0	0	27	0	3	0	-8988	0	1	0	8957
21:50:00	78600	0	8	0	21	0	0	0	33	0	0	0	27	0	8	0	-8996	0	0	0	8957
21:55:00	78900	0	2	0	19	0	0	0	33	0	0	0	27	0	1	0	-8997	0	1	0	8956
22:00:00	79200	0	2	0	17	0	0	0	33	0	0	0	27	0	0	0	-8997	0	2	0	8954
22:05:00	79500	0	0	0	17	0	0	0	33	0	0	0	27	0	0	0	-8997	0	0	0	8954
